Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
gamma_61, 0.401099335831, 0.0189613707967, 0.00185420714874, 0.368686453285, 0.425722237354, 0.363441695058, 0.384366049305, 0.411203798233, 0.417788796136, 0.424616920959
gamma_62, -2.22287750893, 0.226248185859, 0.0206466100351, -2.34475555972, -2.17137635888, -2.34337593991, -2.28958041726, -2.20801924269, -2.20501647104, -1.12150944299
gamma_63, 0.768801553916, 0.0826247171805, 0.00800360731446, 0.733836353231, 0.777530261243, 0.735538791963, 0.75113707451, 0.75113707451, 0.759287109101, 1.15273730823
gamma_64, 1.99344006511, 0.190590384687, 0.0189669505462, 1.98959758117, 2.05271343238, 0.902330882694, 2.00659768483, 2.0276082708, 2.05271343238, 2.05271343238
gamma_65, -0.733582791969, 0.0997973933058, 0.00949633037056, -0.784375923779, -0.729035337597, -0.782511462246, -0.766156253429, -0.742627988872, -0.740015715523, -0.269826740171
gamma_66, -5.93035057746, 0.977758992939, 0.096959887667, -6.24169917576, -6.0263726654, -6.23762099784, -6.2027115934, -6.06057984418, -6.05239263576, -0.630920932844
gamma_67, -2.17221254616, 0.643266553143, 0.0635635353156, -2.30966046299, -2.25327830865, -2.30823233603, -2.28559896054, -2.28559896054, -2.2729750567, 1.60895621673
gamma_68, -0.728334258119, 0.140859919632, 0.0137215642869, -0.786248759717, -0.725454311662, -0.785519775347, -0.7691838202, -0.755643667309, -0.730282706499, 0.100989820056
gamma_69, 0.223027719719, 0.131975922616, 0.0126838248943, 0.11275113465, 0.289985982701, 0.125033235658, 0.156650946095, 0.228741343271, 0.231805333351, 0.79314040439
gamma_70, -0.549066627738, 0.343352653365, 0.0341458836075, -0.63198680853, -0.595065455315, -0.628078297826, -0.619329762095, -0.615712877679, -0.609252526153, 1.39048197812
gamma_71, -0.157271019083, 0.00813226124175, 0.000784046094697, -0.160445184867, -0.157282627106, -0.160334010791, -0.158736772948, -0.158475534413, -0.158204015638, -0.112442307691
gamma_72, 0.0154134518423, 0.106631268243, 0.0103882267892, -0.0224402933524, 0.0108188846376, -0.0203232136823, -0.013491315999, -0.00307352263933, 0.00296331525331, 0.521888252604
gamma_73, 1.42963453993, 0.266758036475, 0.0258927720562, 1.39384513077, 1.55830692792, 0.0318240902213, 1.46304449517, 1.46304449517, 1.50156642399, 1.55239360885
gamma_74, -0.0311226888881, 0.0299273074744, 0.00296454882796, -0.029102240384, -0.0210853262413, -0.194135132812, -0.0271669062996, -0.0265282981256, -0.0231276634118, -0.0214399362795
gamma_75, -0.0457775097836, 0.0433284013001, 0.00430990220694, -0.0588579315429, -0.0469804762347, -0.0588579315429, -0.0588579315429, -0.0529172018974, -0.050130888247, 0.199237419332
gamma_76, -0.905562066962, 0.057570536208, 0.00491905579646, -0.920008017419, -0.886006695076, -0.918501702364, -0.910997846422, -0.910997846422, -0.900722937876, -0.706816953444
gamma_77, 0.46191003363, 0.101709832748, 0.00908283962583, 0.433218936871, 0.528502458996, -0.0436469715027, 0.433218936871, 0.470562373163, 0.508830027343, 0.52781013668
gamma_78, -0.750727955018, 0.100027034159, 0.00972198994277, -0.767496480077, -0.700012563022, -1.33274108058, -0.751632230425, -0.744081500815, -0.717179035153, -0.700695359728
gamma_79, -0.772034791793, 0.0685301826867, 0.00676915333435, -0.796619894353, -0.772610836101, -0.794269350448, -0.791269226037, -0.786810320596, -0.778871485436, -0.415519999113
gamma_80, 3.25465382894, 0.483752139479, 0.0475206635353, 3.29877973498, 3.38292060976, 0.810469136588, 3.32635314787, 3.3431148177, 3.37658251987, 3.37962663789
gamma_81, 0.133447381519, 0.0589454426556, 0.00492520843074, 0.13064860201, 0.148356798772, 0.10731865016, 0.135277144688, 0.142030656482, 0.142536435621, 0.144861439214
gamma_82, 0.368856907871, 0.0325739836726, 0.00272330234049, 0.353422021414, 0.384937757036, 0.352977548303, 0.35705483022, 0.360331760252, 0.377935872831, 0.384937757036
gamma_83, -0.0323856400946, 0.0115439296243, 0.00108928879664, -0.0386740681946, -0.0313892348545, -0.0385157789288, -0.0365716180032, -0.0328429059176, -0.0328429059176, 0.0244271746625
gamma_84, 2.6818888501, 0.119251013739, 0.0113021066285, 2.6847031614, 2.72974105256, 2.08465556669, 2.6847031614, 2.69875126224, 2.7213219161, 2.72887109337
gamma_85, 0.629475678346, 0.468589447386, 0.0465794936696, 0.670912474134, 0.75049320703, -2.0953590415, 0.687762114729, 0.707033158668, 0.75049320703, 0.75049320703
gamma_86, 0.264129975584, 0.113998517849, 0.00957548755433, 0.233728692383, 0.307025767836, 0.160214250916, 0.249179933195, 0.280577035866, 0.305480561501, 0.305981944102
gamma_87, -10.5527392333, 1.00728847505, 0.0999302551616, -10.8119643983, -10.681132414, -10.7925594636, -10.7556861238, -10.7512156362, -10.7387914957, -5.09894361342
gamma_88, -0.077211643145, 0.0726638740815, 0.00723134290503, -0.0728857066375, -0.0585909665682, -0.496766587656, -0.0671523584284, -0.0626515102847, -0.060420702266, -0.0594182572171
gamma_89, 0.174569744164, 0.0408867605951, 0.00387540491438, 0.151879930112, 0.184305838283, 0.153552346013, 0.160247392042, 0.164232313855, 0.175971272851, 0.334673832435
gamma_90, 3.93514420788, 0.264833082748, 0.0254746057192, 3.92593178101, 4.04447235426, 2.46617297806, 3.95698177996, 3.95698177996, 3.98950883908, 4.04342340891
gamma_91, -2.87952153084, 0.0809701147158, 0.00710467170858, -2.91908556677, -2.8745393788, -2.91649800791, -2.89773530597, -2.88675048893, -2.88675048893, -2.51244093965
gamma_92, -0.137043149256, 0.17144577458, 0.0151533750008, -0.178529526855, -0.061396502632, -0.71496402636, -0.138866770379, -0.0957798438783, -0.0957798438783, -0.0650643348469
gamma_93, 0.257685703468, 0.0331933850183, 0.00328662505989, 0.261092795524, 0.269257311357, 0.0761798249205, 0.262193197894, 0.263349938641, 0.265723753094, 0.269110433999
gamma_94, 0.0336999190742, 0.021666508125, 0.00190737760525, 0.0289446192897, 0.0526850518017, -0.0622983358323, 0.0314877236479, 0.0322101827737, 0.0396520830324, 0.0513007113156
gamma_95, -0.223937492552, 0.0128029688199, 0.00104566425016, -0.225976440546, -0.22283920187, -0.225939842081, -0.224481187403, -0.223860608541, -0.22283920187, -0.192042676623
gamma_96, 3.76221905017, 0.343651345628, 0.0339748512706, 3.75334746468, 3.8738968331, 1.95738969732, 3.78668664635, 3.82765479897, 3.8738968331, 3.8738968331
gamma_97, 3.61078430604, 0.30402713594, 0.0302495559001, 3.6467965411, 3.70632273709, 1.89633158034, 3.64903066993, 3.66541009024, 3.67819082134, 3.70388785482
gamma_98, -0.174070630045, 0.0911597352258, 0.0086825744883, -0.168165240017, -0.147433954193, -0.553020945472, -0.158737364077, -0.157025495607, -0.155055380764, -0.148146125748
gamma_99, -0.44329294014, 0.109952462135, 0.0109450399316, -0.473264843332, -0.45655334583, -0.472352596794, -0.466765787946, -0.462411957919, -0.461996963617, 0.168909914545
gamma_100, -0.164825603479, 0.478517652743, 0.0473427922304, -0.170274087834, 2.34943530215e-05, -2.97080810312, -0.129769862975, -0.102026469383, -0.0216299009047, -0.0074743335058
gamma_101, 1.54001208659, 0.114178770821, 0.0112153346391, 1.53523771739, 1.59702645283, 0.966418968958, 1.55339983755, 1.56114873027, 1.561854464, 1.59563853639
gamma_102, 0.105742495948, 0.00646298843296, 0.000638615774962, 0.105032362221, 0.10827920463, 0.0698468719123, 0.105854740904, 0.106488505081, 0.10827920463, 0.10827920463
gamma_103, -0.431192891441, 0.463182021573, 0.0460849509524, -0.576457914798, -0.49203541317, -0.570762831612, -0.525152304876, -0.50944231456, -0.50453270243, 2.19687061444
gamma_104, -0.135432361403, 0.21051262207, 0.0208187793421, -0.136260740913, -0.0222235818183, -1.22150448862, -0.13344038857, -0.111801358121, -0.062735114238, -0.0261457505832
gamma_105, -0.990240028599, 0.0515069713387, 0.00504310296486, -1.0317051547, -0.965295826509, -1.02970208483, -1.01777836878, -0.987467939081, -0.987467939081, -0.739626567234
gamma_106, 1.22971010661, 0.500016580781, 0.0490891064593, 0.847825874204, 1.62672718947, 0.850081510838, 0.850081510838, 1.09954295572, 1.52478889569, 3.33221681831
gamma_107, -0.590157726819, 0.117568513965, 0.0110798560009, -0.67490186887, -0.501347374263, -0.670370113496, -0.665297542776, -0.611021146811, -0.543565112598, -0.0918840691536
gamma_108, -0.0876189676794, 0.0148298108614, 0.00138563810923, -0.0976806900692, -0.0848044218658, -0.0974171638799, -0.0936242717045, -0.0915398073598, -0.0853131521025, -0.0329513973878
gamma_109, 0.0818684689572, 0.0176636166238, 0.00174148903302, 0.0810053352763, 0.0923483852409, -0.0100491064982, 0.0810879962847, 0.0857028802596, 0.0878777166105, 0.0920824741596
gamma_110, 0.612860198837, 0.441335974878, 0.0438032018037, 0.428092098589, 0.620352032073, 0.431068622139, 0.454717146525, 0.508495094061, 0.620352032073, 3.11510537485
gamma_111, -2.84894553196, 0.0779772958878, 0.00535904608454, -2.88060172925, -2.81071927407, -3.06312235872, -2.86447044453, -2.84707410515, -2.83736589471, -2.81398921612
gamma_112, -0.608388561889, 0.125105829872, 0.0123506174039, -0.650343057425, -0.617799831397, -0.649016772294, -0.641870755361, -0.625197240055, -0.625197240055, 0.0525823561147
gamma_113, 1.58284797238, 0.448719007472, 0.0439278059502, 1.46309648947, 1.53922325008, 1.46921795669, 1.48229308291, 1.49278119612, 1.51191493284, 4.00833015207
gamma_114, 0.910228086962, 0.0961017924668, 0.00953272628635, 0.922824181138, 0.932039052203, 0.392200211996, 0.926259978693, 0.929256756085, 0.93150160202, 0.931859020505
gamma_115, 0.878576470044, 0.0584841225536, 0.00549973109332, 0.868644967315, 0.911802674383, 0.670503687109, 0.872133202508, 0.89235301661, 0.903844568617, 0.910807886455
gamma_116, 0.757408327273, 0.0239647544477, 0.00205541881934, 0.735770461716, 0.783627502095, 0.738406272633, 0.750163864664, 0.750163864664, 0.761452344253, 0.789019455525
gamma_117, 0.266814128544, 0.0504830187864, 0.00474671022725, 0.25092703669, 0.260737717388, 0.251535874873, 0.255017790541, 0.258563831831, 0.260737717388, 0.474556196642
gamma_118, 1.68207974367, 0.0252062441095, 0.00170942201649, 1.64626235479, 1.70506845279, 1.64968895494, 1.66887661674, 1.69168019778, 1.69194098873, 1.71251102618
gamma_119, 0.0489718680376, 0.0335882174059, 0.00331810071307, 0.043943719158, 0.0635782836912, -0.133491777612, 0.051838171618, 0.0566335395762, 0.0566335395762, 0.0632737340162
gamma_120, 0.437335343157, 0.0231530770465, 0.00213879374162, 0.424606835319, 0.44941124195, 0.334108939191, 0.430576607397, 0.438318578417, 0.44941124195, 0.44941124195
gamma_121, 1.22274271157, 0.357629224244, 0.0353889640034, 1.24753144194, 1.33841934212, -0.660097411049, 1.27604114517, 1.29191396751, 1.30456389027, 1.33574020036
gamma_122, -1.27941769093, 0.298119098042, 0.0291445478566, -1.3044313042, -1.16868425926, -3.02306860289, -1.28015323991, -1.24607524514, -1.16868425926, -1.16868425926
gamma_123, -1.73415118883, 0.235671028894, 0.0231384833441, -1.88545309008, -1.55591751683, -1.87820657114, -1.87372438818, -1.75618884183, -1.68102926438, -0.485193392924
gamma_124, -0.0425189992301, 0.0192486322661, 0.00175922986386, -0.0598942861693, -0.0392599679401, -0.0589483058025, -0.049906948515, -0.0465935775642, -0.0392599679401, 0.0209722108845
gamma_125, -3.61144066244, 0.350171410253, 0.03388281017, -3.72742452126, -3.63862697835, -3.72368074932, -3.71020628466, -3.68034852985, -3.64473172022, -1.9042530599
gamma_126, -4.86857942013, 0.480570556595, 0.0476985169169, -5.03508830729, -4.91173329102, -5.03211307332, -4.98104435614, -4.95698355334, -4.91173329102, -2.1164441781
gamma_127, -0.275939225735, 0.3000428911, 0.0293031371189, -0.369753451796, -0.27711751278, -0.361578460789, -0.361578460789, -0.332980824003, -0.316189382137, 1.18111730587
gamma_128, -2.28056753961, 0.304977324738, 0.0302916594211, -2.35349975445, -2.32346383072, -2.35323877958, -2.34239971273, -2.33846856181, -2.33846856181, -0.618589215247
gamma_129, -0.0911367224778, 0.0216157940736, 0.00208078011858, -0.105172667171, -0.0882848918235, -0.104038339959, -0.10009393391, -0.0951097965412, -0.0898308294659, 0.00853204535558
gamma_130, -0.145235195444, 0.0785536409694, 0.00757517005873, -0.154733318076, -0.122701786702, -0.590597232169, -0.144436144824, -0.132183311679, -0.122701786702, -0.122701786702
gamma_131, 3.11495434604, 0.277487180123, 0.0270464330776, 3.127893807, 3.21731670002, 1.51157531622, 3.13343404304, 3.14717211209, 3.17189492957, 3.21658739418
gamma_132, 0.283378739926, 0.0322241576958, 0.00310720310682, 0.270141212174, 0.282935610976, 0.270794654503, 0.272742903381, 0.278801135375, 0.282378774235, 0.457158965347
gamma_133, 0.216694182996, 0.0330502758135, 0.00301631313669, 0.214614982547, 0.235341888292, 0.099124875402, 0.217993836063, 0.220501701244, 0.22504724118, 0.234158587525
gamma_134, -0.184808876959, 0.0459818740322, 0.00442810915929, -0.196794093936, -0.188765214642, -0.196010546295, -0.195358378741, -0.194004954391, -0.192121835651, 0.0224146573646
gamma_135, -0.692682060324, 0.291538221408, 0.0287012830405, -0.694856025301, -0.584342259097, -2.19671254291, -0.660570135828, -0.631198555241, -0.615816070091, -0.598486679118
gamma_136, -4.85742076728, 0.494666055838, 0.0484896796295, -4.98887041257, -4.89348836662, -4.98488240821, -4.98322883358, -4.95177572803, -4.92977407652, -2.41010924696
gamma_137, 1.05779144786, 0.099810223906, 0.00959597745403, 1.04895713583, 1.09302076664, 0.623968378994, 1.07059374474, 1.08088935762, 1.08356634364, 1.09031434994
gamma_138, 0.227781040801, 0.305812214949, 0.0303506933266, 0.0531682826956, 0.250392975418, 0.0571121150202, 0.10152485142, 0.209089100201, 0.240464290508, 1.94368626883
gamma_139, 0.55518275396, 0.0235315938527, 0.00225403222664, 0.541305465151, 0.568947715552, 0.437363598964, 0.550975521644, 0.55641852209, 0.568947715552, 0.568947715552
gamma_140, 1.17313640612, 0.0785360654138, 0.00780533277102, 1.16976495824, 1.20617059625, 0.722339969188, 1.18218477135, 1.18218477135, 1.19426929762, 1.20070840414
gamma_141, 3.02604080393, 0.146205211803, 0.0143185251681, 3.00066369266, 3.10384190609, 2.20063628933, 3.02680357148, 3.04274929169, 3.07621581193, 3.08816209974
gamma_142, 0.522055545912, 0.0920796679648, 0.0089819739239, 0.52499817405, 0.552399148064, -0.0232844823028, 0.531999225506, 0.532744120328, 0.544197752634, 0.551216118058
gamma_143, -0.151494791433, 0.118880686301, 0.0117646383627, -0.202627315284, -0.141873288621, -0.195802328126, -0.186857892214, -0.175028793167, -0.162557214897, 0.4725429255
gamma_144, 5.25051563538, 0.39873911212, 0.0396432088911, 5.24585662834, 5.40851241182, 3.01772026578, 5.29526821585, 5.30567564704, 5.35226711994, 5.39917172701
gamma_145, -0.702409687334, 0.0395204999143, 0.00330841480072, -0.719807099836, -0.675338546391, -0.801141913873, -0.719806151655, -0.710521161038, -0.684897106632, -0.67606969021
gamma_146, 1.58276928407, 0.0474881618297, 0.00340028073478, 1.56324229456, 1.59414537336, 1.56452043501, 1.57488773163, 1.58282146912, 1.58282146912, 1.77466170347
gamma_147, 0.593167540821, 0.0930258171891, 0.00784545401599, 0.540532460714, 0.625045530911, 0.540532460714, 0.587068652016, 0.612198476312, 0.625045530911, 0.625045530911
gamma_148, 0.195521572247, 0.0491813249729, 0.00469321367541, 0.19420446843, 0.219069247733, -0.0759858930087, 0.198051232648, 0.20178525832, 0.210566302305, 0.217823497968
gamma_149, 0.875959918212, 0.337618259426, 0.0332374910689, 0.794492828549, 0.838599914909, 0.799153470039, 0.811432785183, 0.811627063679, 0.820520347535, 2.86871838767
gamma_150, -0.743109057442, 0.116452504734, 0.0115489428659, -0.784623183518, -0.749500326177, -0.783867700752, -0.773041716705, -0.762687410301, -0.756313430174, -0.0740547386405
gamma_151, -0.24004600882, 0.0205923842003, 0.00204301416589, -0.245503982157, -0.241467845425, -0.245459559187, -0.245459559187, -0.244103503512, -0.242696875562, -0.128895801737
gamma_152, -5.33158583924, 0.334483033555, 0.0329688018073, -5.44266311343, -5.31960333682, -5.43838586593, -5.42382454054, -5.40290637429, -5.35578385592, -3.48464128264
gamma_153, -0.17283374901, 0.0386671144442, 0.00321969428618, -0.178951924778, -0.162869227069, -0.193884112784, -0.172400645151, -0.168649667546, -0.163535178086, -0.163535178086
gamma_154, -1.03671778419, 0.340066647218, 0.0326234741511, -1.14635516581, -1.03059657916, -1.14635516581, -1.14635516581, -1.10208813949, -1.06244758311, 0.527449338654
gamma_155, -0.953763267986, 0.0801660071595, 0.00796246906252, -0.973687883248, -0.960883413334, -0.973687883248, -0.973687883248, -0.969081570622, -0.964218569485, -0.504889485854
gamma_156, 0.521961524911, 0.0198425368827, 0.0018060832612, 0.506827425271, 0.532540402969, 0.432463386616, 0.518751850558, 0.525946877788, 0.528992041618, 0.532540402969
gamma_157, -0.169545742434, 0.0644464539607, 0.00601649632981, -0.181109480729, -0.147221098479, -0.513175435275, -0.170985057755, -0.160622847213, -0.154684785715, -0.147394578683
gamma_158, -4.77057798673, 0.784382065059, 0.0778781265096, -4.97587865324, -4.89150852034, -4.97224471408, -4.93690888562, -4.90874881644, -4.90666720137, -0.507623065199
gamma_159, -0.639383012522, 0.0314912385767, 0.00248358214864, -0.652154895007, -0.630104920548, -0.667459644819, -0.646778417595, -0.641955557555, -0.636389084739, -0.630351854811
gamma_160, 0.441477149968, 0.0845393751598, 0.00800250827587, 0.425639335384, 0.484837024625, -0.0070412730957, 0.444211178352, 0.456447875116, 0.46005158677, 0.480953738942
gamma_161, -2.90193622099, 0.107677613713, 0.00775141608562, -2.95892095343, -2.854192485, -3.2848532457, -2.91208531129, -2.89150705954, -2.88947149972, -2.85478610625
gamma_162, -0.051038666841, 0.106840161936, 0.0103544016522, -0.0695216663604, -0.000540317827796, -0.539387454053, -0.0336687672554, -0.0325374534747, -0.0203765037515, -0.00501981267196
gamma_163, 0.0890148059724, 0.0533664433995, 0.00470189786279, 0.0804508297235, 0.104771168338, -0.134191864102, 0.0804508297235, 0.0928035615981, 0.101355882816, 0.104516704318
gamma_164, 1.9328034439, 0.136121130231, 0.0123309898125, 1.79478458844, 2.01002902282, 1.50167761239, 1.84341705058, 1.94547483771, 2.00874100387, 2.00906344979
gamma_165, 0.118960541682, 0.0061084937847, 0.000521378014135, 0.117375269196, 0.122637816021, 0.115203339778, 0.117375269196, 0.118517417334, 0.12203583009, 0.122518330515
gamma_166, -0.792737215211, 0.0563858582655, 0.00556884853239, -0.816716830092, -0.793507264295, -0.814591213658, -0.804565499145, -0.80294954489, -0.801019782687, -0.496551829128
gamma_167, -1.26454201995, 0.145620767303, 0.0141030496424, -1.26680946506, -1.21399515004, -2.11297571481, -1.24850932028, -1.23348055735, -1.23348055735, -1.21565669321
gamma_168, 0.467433150887, 0.100183889115, 0.00996542130504, 0.476310971033, 0.496971143207, -0.108341402212, 0.47752135859, 0.484726561406, 0.492273516153, 0.496599060496
gamma_169, -0.704140140715, 0.197740391456, 0.0195177995874, -0.770490073139, -0.717871371193, -0.767106249828, -0.754806156344, -0.72852273422, -0.721669337793, 0.440447465275
gamma_170, 0.00743527785691, 0.0118260908505, 0.000858400411131, 0.00367989094039, 0.0131211686366, 0.00266409426843, 0.00712078206199, 0.00914223493221, 0.00914223493221, 0.0130344727928
gamma_171, -0.022408843544, 0.000728284423609, 6.82682521735e-05, -0.0231948973633, -0.021845315956, -0.0231724390649, -0.0229377391367, -0.0226000136327, -0.0219730954092, -0.0196627650802
gamma_172, -0.0158072414547, 0.0798917865089, 0.00697116713229, -0.0488371875975, -0.00190424078434, -0.0488371875975, -0.0488371875975, -0.0206861931539, -0.00956204202994, 0.201354421557
gamma_173, -0.137128773714, 0.308430352337, 0.0284438776072, -0.216767035058, -0.138650054389, -0.21197862841, -0.175274525675, -0.164035052115, -0.164035052115, 1.4588936398
gamma_174, 0.03474771781, 0.00328580580942, 0.000317166816068, 0.0332343744108, 0.035312592063, 0.0334639597547, 0.0334899067176, 0.0342999196656, 0.0347377235597, 0.0536090843467
gamma_175, 1.38138692152, 0.398987293725, 0.0394756488238, 1.38980196603, 1.49111972614, -0.94427186916, 1.40996414298, 1.45347999813, 1.49092156756, 1.49092156756
gamma_176, 1.41728594019, 0.171742848534, 0.0169106369277, 1.43671632656, 1.45821657511, 0.408902307125, 1.44363492464, 1.44459797775, 1.44853218035, 1.45736667969
gamma_177, 0.293240502795, 0.102698031618, 0.0100700565023, 0.295595137217, 0.317407963906, -0.304632884913, 0.304599572292, 0.309923185659, 0.316230771397, 0.317407963906
gamma_178, -0.3767974989, 0.0365960244792, 0.00359828084882, -0.393376310224, -0.373888279483, -0.392212781108, -0.386049909295, -0.382047641574, -0.382047641574, -0.178292491526
gamma_179, -5.56377881898, 0.342111242841, 0.0330168439682, -5.6564563215, -5.56880972202, -5.65240161501, -5.63799368249, -5.63799368249, -5.62619421724, -3.93482189909
gamma_180, -1.82483666027, 0.307471990172, 0.030040030289, -1.90424865342, -1.86162536195, -1.90356796501, -1.89700886097, -1.88580950327, -1.87039582438, -0.308840071855
gamma_181, -1.14846290735, 0.0379901651097, 0.0034770348706, -1.17357851854, -1.13926622118, -1.17199766267, -1.16327201868, -1.15481002924, -1.14678412581, -0.990060157698
gamma_182, -2.14178640428, 0.278474848057, 0.0277359716106, -2.23421846597, -2.14059055814, -2.22990425229, -2.21765084419, -2.19739908582, -2.17075251292, -0.55841136898
gamma_183, 1.56715666637, 0.121306239014, 0.0115951208606, 1.47343857233, 1.65255638634, 1.47748967191, 1.49375630345, 1.55192638107, 1.59806170834, 2.01926401623
gamma_184, 0.361032402789, 0.0254095286251, 0.00250085446323, 0.360677193137, 0.371360337609, 0.216744851634, 0.360715617805, 0.365533180423, 0.368948327525, 0.371357209974
gamma_185, 1.62238469017, 0.172500492836, 0.0168513984094, 1.64016378508, 1.67627496157, 0.792297704866, 1.64578585807, 1.65075680596, 1.66656551427, 1.67542801569
gamma_186, -1.92638238084, 0.145809158406, 0.0135801352774, -1.97207831729, -1.93395053372, -1.96803735762, -1.95490124311, -1.95490124311, -1.94850714758, -1.40033232532
gamma_187, -0.687805381437, 0.0843842162911, 0.00510990172831, -0.740361284723, -0.634013685373, -0.97099155113, -0.697295847402, -0.674529035209, -0.660706401698, -0.650401083981
gamma_188, 0.68214315115, 0.0913296520644, 0.0088935905252, 0.675038166529, 0.716063185363, 0.208642757803, 0.683566733593, 0.694588282585, 0.716063185363, 0.716063185363
gamma_189, 2.05629006359, 0.144525712635, 0.0136936923666, 2.02569774935, 2.11548057006, 1.2996138087, 2.03678009412, 2.08932243888, 2.10577717697, 2.11522346064
gamma_190, 1.45325629913, 0.121780976216, 0.0111949369304, 1.42551789752, 1.53979946944, 0.791596256477, 1.42551789752, 1.46807707261, 1.50141542244, 1.53415224092
gamma_191, 0.166389901823, 0.0233777793676, 0.00232780394695, 0.167008237199, 0.173723336097, 0.0335959660665, 0.168404486939, 0.169993853788, 0.173344550967, 0.173344550967
gamma_192, 0.116457912266, 0.149377178591, 0.0126667951972, 0.0627613332363, 0.189352066684, 0.0639988118568, 0.0719059547287, 0.114829243189, 0.165437817411, 0.454547002347
gamma_193, 0.603119027834, 0.0859254797041, 0.00844728604158, 0.602188614349, 0.62967223729, 0.0945696797263, 0.613807226793, 0.616422158157, 0.622045979299, 0.628922361096
gamma_194, -0.487310271363, 0.0997665952235, 0.00986603293046, -0.513675628614, -0.494620015433, -0.511715192761, -0.506562479143, -0.505424640077, -0.502149009173, 0.0859641421426
gamma_195, -0.145874281263, 0.0467725643449, 0.00443261134055, -0.169963780244, -0.135286636599, -0.169200163138, -0.154268846073, -0.153240273032, -0.147577792929, 0.101925224317
gamma_196, -0.978838240969, 0.144362322795, 0.0139841178736, -1.07268337005, -0.879036387438, -1.07268337005, -1.07268337005, -1.01621495971, -0.92047511927, -0.352165497507
gamma_197, -1.47368426383, 0.304157965393, 0.0301156100732, -1.60820949728, -1.40917885914, -1.60736326886, -1.60736326886, -1.5151682941, -1.44118360004, 0.198557222249
gamma_198, -1.09704893392, 0.0657465530774, 0.00640942227028, -1.175416097, -1.03671740959, -1.35825373208, -1.12726347592, -1.07268422751, -1.04486359833, -1.04486359833
gamma_199, -1.23790440209, 0.214302418486, 0.0207085861468, -1.36067818714, -1.16407966137, -1.36067818714, -1.36067818714, -1.26292648329, -1.20109696965, -0.214084970514
gamma_200, -2.8899316455, 0.333408704617, 0.0329131755513, -2.96270109892, -2.94201198365, -2.96121052515, -2.95609331991, -2.95431242932, -2.94988851838, -1.08916304081
gamma_201, -1.25902862483, 0.388129789461, 0.0385969020238, -1.35624131812, -1.29546335468, -1.3523096165, -1.33734923011, -1.33669717419, -1.31796289398, 1.00460786855
gamma_202, -5.19170666722, 0.734917898923, 0.0693905877506, -5.60729166449, -5.12140701247, -5.60316434842, -5.45179234392, -5.33803077435, -5.12140701247, -2.50147993483
gamma_203, 0.341464374961, 0.0330532471073, 0.00278115175955, 0.327590463932, 0.350184913296, 0.230009166556, 0.336485824792, 0.344867832301, 0.346334847501, 0.348883115573
gamma_204, -2.0773255364, 0.107949626136, 0.00911328804368, -2.09625360831, -2.03976728409, -2.3575604377, -2.08121899576, -2.05203926476, -2.04809422784, -2.04158729545
gamma_205, 0.196247042019, 0.0901692655353, 0.0086020803577, 0.189796127432, 0.241732446506, -0.243395892194, 0.193248923191, 0.20722677103, 0.23116218186, 0.241087605617
gamma_206, 0.193585530624, 0.0591776144805, 0.00532984227367, 0.173340055774, 0.200940450947, 0.175123382775, 0.185247439936, 0.191693248104, 0.191693248104, 0.476820136816
gamma_207, 2.67034098504, 0.177533160858, 0.0176294517777, 2.60939317637, 2.77680911556, 1.74411515548, 2.63952504805, 2.67244110699, 2.77258382204, 2.77661622454
gamma_208, -1.99900612682, 0.286409210592, 0.0284082047292, -2.08130325833, -2.00763896774, -2.07946345913, -2.06928831954, -2.05756803509, -2.04112445208, -0.417291909576
gamma_209, 0.700288984084, 0.185638306119, 0.0183209438602, 0.631518641259, 0.706769389599, 0.638090697705, 0.655118669887, 0.655118669887, 0.680921900725, 1.70801676262
gamma_210, 0.390752437039, 0.0946303249007, 0.00924835896565, 0.357634110972, 0.441267489979, -0.103966935631, 0.37833019991, 0.395675985449, 0.441267489979, 0.441267489979
gamma_211, -0.172049295415, 0.0633970137586, 0.00628804528472, -0.172717391881, -0.143144570885, -0.531668203218, -0.172717391881, -0.163132940563, -0.149147644082, -0.143216028967
gamma_212, -0.180178882922, 0.0513015526167, 0.00397394797744, -0.203312015337, -0.164597848102, -0.264701365979, -0.190379035644, -0.181492786333, -0.178302811741, -0.165792981265
gamma_213, 1.40245077694, 0.0306770332158, 0.00220730613501, 1.38527557212, 1.40854867065, 1.38676947268, 1.39576005796, 1.4011903614, 1.4011903614, 1.54799009271
gamma_214, -3.24816636676, 0.60205359998, 0.0598248922586, -3.41009483305, -3.32275556018, -3.40889279064, -3.38161434419, -3.35475243648, -3.34817063992, 0.134085420941
gamma_215, -0.639075960552, 0.137872513549, 0.0134741972783, -0.709029332334, -0.643523991059, -0.706597646451, -0.67997986737, -0.655811257217, -0.650098974351, 0.123689172817
gamma_216, -1.43809196731, 0.132187329874, 0.0131530700346, -1.48568278387, -1.42849361459, -1.48412825105, -1.47201296659, -1.4597604361, -1.45652101834, -0.683527017198
gamma_217, 0.0790374635712, 0.0928710494012, 0.00924942936306, 0.0745063182411, 0.105946441172, -0.453899245984, 0.0890904480056, 0.098066998984, 0.105946441172, 0.105946441172
